,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag,dup_id,count_dups,dup_id_pseudo_free,count_dups_pseudo_free,dup_id_mobile_free,count_dups_mobile_free
CDS_NC_013364.1_1744816_1746030_neg,NC_013364.1,ECO111_RS09150,WP_162829202.1,,1744816,1746030,neg,,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_086558238.1,,ECO111_1735,291,75,131.0,42.0,,
CDS_NC_013364.1_2583334_2584522_pos,NC_013364.1,ECO111_RS34440,,,2583334,2584522,pos,True,exonuclease,,COORDINATES: similar to AA sequence:RefSeq:NP_310313.1,,,291,75,,,,
CDS_NC_013364.1_5179390_5180604_neg,NC_013364.1,ECO111_RS26825,WP_162829202.1,,5179390,5180604,neg,,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_086558238.1,,ECO111_5088,291,75,131.0,42.0,,
CDS_NC_013364.1_1342991_1344205_neg,NC_013364.1,ECO111_RS06890,WP_162829202.1,,1342991,1344205,neg,,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_086558238.1,,ECO111_1298,291,75,131.0,42.0,,
CDS_NC_013364.1_2635733_2636087_neg,NC_013364.1,ECO111_RS14070,,,2635733,2636087,neg,True,scaffolding protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001734493.1,,ECO111_2683,291,75,,,,
CDS_NC_013364.1_1278745_1278871_neg,NC_013364.1,ECO111_RS06485,,,1278745,1278871,neg,True,restriction endonuclease,,COORDINATES: similar to AA sequence:RefSeq:NP_309341.1,,ECO111_1220,291,75,,,,
CDS_NC_013364.1_5180655_5180988_pos,NC_013364.1,ECO111_RS26835,,,5180655,5180988,pos,True,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001458895.1,,ECO111_5090,291,75,,,,
CDS_NC_013364.1_2590402_2591691_pos,NC_013364.1,ECO111_RS13780,,shiA,2590402,2591691,pos,True,shikimate transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_416488.1,,,291,75,,,,
CDS_NC_013366.1_25108_26322_pos,NC_013366.1,ECO111_RS29760,WP_162829202.1,,25108,26322,pos,,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_086558238.1,,ECO111_p3-29,291,75,131.0,42.0,,
CDS_NC_013365.1_139143_143040_neg,NC_013365.1,ECO111_RS28620,,,139143,143040,neg,True,conjugal transfer protein TraG,,COORDINATES: similar to AA sequence:RefSeq:WP_000386164.1,,ECO111_p1-157,291,75,,,,
CDS_NC_013364.1_1277486_1278700_pos,NC_013364.1,ECO111_RS06480,WP_162829202.1,,1277486,1278700,pos,,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_086558238.1,,ECO111_1219,291,75,131.0,42.0,,
CDS_NC_013364.1_2605739_2606039_neg,NC_013364.1,ECO111_RS13865,,,2605739,2606039,neg,True,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612086.1,,,291,75,,,,
CDS_NC_013366.1_26374_26694_pos,NC_013366.1,ECO111_RS33515,,,26374,26694,pos,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612086.1,,,291,75,,,,
CDS_NC_013364.1_5181031_5181139_pos,NC_013364.1,ECO111_RS32435,,,5181031,5181139,pos,True,TetR/AcrR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_709992.3,,,291,75,,,,
CDS_NC_013364.1_616904_618118_pos,NC_013364.1,ECO111_RS03010,WP_162829202.1,,616904,618118,pos,,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_086558238.1,,ECO111_0582,291,75,131.0,42.0,,
CDS_NC_013365.1_41060_42274_pos,NC_013365.1,ECO111_RS28035,WP_162829202.1,,41060,42274,pos,,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_086558238.1,,ECO111_p1-040,291,75,131.0,42.0,,
CDS_NC_013370.1_93912_95126_neg,NC_013370.1,ECO111_RS29575,WP_162829202.1,,93912,95126,neg,,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_086558238.1,,ECO111_p2-119,291,75,131.0,42.0,,
CDS_NC_013364.1_1448081_1449295_neg,NC_013364.1,ECO111_RS07530,WP_162829202.1,,1448081,1449295,neg,,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_086558238.1,,ECO111_1424,291,75,131.0,42.0,,
CDS_NC_013364.1_3043630_3044878_neg,NC_013364.1,ECO111_RS16145,WP_001197019.1,,3043630,3044878,neg,,oligosaccharide MFS transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_311268.1,,ECO111_3095,292,2,,,,
CDS_NC_013364.1_3044949_3045864_neg,NC_013364.1,ECO111_RS30325,,,3044949,3045864,neg,True,aminoimidazole riboside kinase,,COORDINATES: similar to AA sequence:RefSeq:NP_311269.1,,,292,2,,,,
CDS_NC_013365.1_92622_92742_neg,NC_013365.1,ECO111_RS32585,,,92622,92742,neg,True,LysR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:YP_005227464.1,,,293,2,,,,
CDS_NC_013365.1_91398_92607_pos,NC_013365.1,ECO111_RS28330,WP_001352368.1,,91398,92607,pos,,IS4-like element ISVsa5 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001339197.1,,ECO111_p1-101,293,2,,,,
CDS_NC_013364.1_1833032_1834241_pos,NC_013364.1,ECO111_RS09585,WP_000826406.1,,1833032,1834241,pos,,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001458895.1,,ECO111_1822,294,5,132.0,3.0,,
CDS_NC_013364.1_2501127_2501787_pos,NC_013364.1,ECO111_RS33065,,tnpA,2501127,2501787,pos,True,IS200/IS605 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_015695610.1,,,294,5,,,,
CDS_NC_013364.1_2300014_2301223_neg,NC_013364.1,ECO111_RS12040,WP_000826412.1,,2300014,2301223,neg,,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001458895.1,,ECO111_2301,294,5,132.0,3.0,,
CDS_NC_013364.1_2301230_2301659_pos,NC_013364.1,ECO111_RS34285,,tnpA,2301230,2301659,pos,True,IS200/IS605 family transposase,,COORDINATES: similar to AA sequence:RefSeq:NP_313209.1,,,294,5,,,,
CDS_NC_013364.1_2499896_2501105_neg,NC_013364.1,ECO111_RS13160,WP_000826461.1,,2499896,2501105,neg,,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001458895.1,,ECO111_2514,294,5,132.0,3.0,,
CDS_NC_013366.1_28806_29994_neg,NC_013366.1,ECO111_RS29790,WP_000937595.1,,28806,29994,neg,,IS91 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_013747467.1,,ECO111_p3-33,295,6,133.0,5.0,,
CDS_NC_013366.1_75028_76216_neg,NC_013366.1,ECO111_RS30055,WP_000937595.1,,75028,76216,neg,,IS91 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_013747467.1,,ECO111_p3-89,295,6,133.0,5.0,,
CDS_NC_013364.1_4590427_4591615_pos,NC_013364.1,ECO111_RS23875,WP_000937595.1,,4590427,4591615,pos,,IS91 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_013747467.1,,ECO111_4564,295,6,133.0,5.0,,
CDS_NC_013364.1_2023718_2025590_neg,NC_013364.1,ECO111_RS10545,,,2023718,2025590,neg,True,phage tail tape measure protein,,COORDINATES: similar to AA sequence:RefSeq:NP_304285.1,,ECO111_2010,295,6,,,,
CDS_NC_013366.1_15877_17065_neg,NC_013366.1,ECO111_RS29710,WP_000937595.1,,15877,17065,neg,,IS91 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_013747467.1,,ECO111_p3-19,295,6,133.0,5.0,,
CDS_NC_013364.1_2022345_2023533_pos,NC_013364.1,ECO111_RS10540,WP_000937595.1,,2022345,2023533,pos,,IS91 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_013747467.1,,ECO111_2009,295,6,133.0,5.0,,
CDS_NC_013364.1_2065808_2067062_pos,NC_013364.1,ECO111_RS10810,WP_000091840.1,,2065808,2067062,pos,,MFS transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_416113.1,,ECO111_2064,296,2,,,,
CDS_NC_013364.1_2067485_2067795_pos,NC_013364.1,ECO111_RS10815,,,2067485,2067795,pos,True,acid shock protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310330.2,,,296,2,,,,
CDS_NC_013364.1_1344931_1345750_pos,NC_013364.1,ECO111_RS06910,WP_001234682.1,,1344931,1345750,pos,,DUF945 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309428.1,,ECO111_1301,297,3,134.0,3.0,95.0,3.0
CDS_NC_013364.1_334761_335580_neg,NC_013364.1,ECO111_RS01615,WP_001234405.1,,334761,335580,neg,,DUF945 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310828.1,,ECO111_0313,297,3,134.0,3.0,95.0,3.0
CDS_NC_013364.1_2608163_2608985_pos,NC_013364.1,ECO111_RS13885,WP_001234505.1,,2608163,2608985,pos,,DUF945 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310828.1,,ECO111_2645,297,3,134.0,3.0,95.0,3.0
CDS_NC_013370.1_52495_53305_neg,NC_013370.1,ECO111_RS29235,,,52495,53305,neg,True,GIY-YIG nuclease family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_016246522.1,,,298,2,,,,
CDS_NC_013370.1_51130_52327_neg,NC_013370.1,ECO111_RS29230,WP_001285362.1,,51130,52327,neg,,AAA family ATPase,,COORDINATES: similar to AA sequence:RefSeq:NP_858164.1,,ECO111_p2-055,298,2,,,,
CDS_NC_013364.1_532275_533453_pos,NC_013364.1,ECO111_RS30550,WP_197710921.1,,532275,533453,pos,,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611881.1,,,299,7,135.0,4.0,,
CDS_NC_013364.1_1933876_1935054_pos,NC_013364.1,ECO111_RS31195,WP_085968792.1,,1933876,1935054,pos,,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611881.1,,,299,7,135.0,4.0,,
CDS_NC_013364.1_1935062_1936430_neg,NC_013364.1,ECO111_RS10020,,,1935062,1936430,neg,True,transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_310144.1,,ECO111_1905,299,7,,,,
CDS_NC_013364.1_3756889_3758067_pos,NC_013364.1,ECO111_RS31940,WP_085968792.1,,3756889,3758067,pos,,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611881.1,,,299,7,135.0,4.0,,
CDS_NC_013364.1_612070_612163_pos,NC_013364.1,ECO111_RS30600,,,612070,612163,pos,True,phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000752961.1,,,299,7,,,,
CDS_NC_013364.1_610883_612061_pos,NC_013364.1,ECO111_RS30595,WP_085968792.1,,610883,612061,pos,,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611881.1,,,299,7,135.0,4.0,,
CDS_NC_013364.1_533425_534319_neg,NC_013364.1,ECO111_RS02590,,,533425,534319,neg,True,IS110 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,ECO111_0500,299,7,,,,
CDS_NC_013364.1_3718933_3720096_neg,NC_013364.1,ECO111_RS19515,WP_085948265.1,,3718933,3720096,neg,,IS3-like element IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012477168.1,,ECO111_3732,300,2,,,,
CDS_NC_013364.1_3720161_3720270_pos,NC_013364.1,ECO111_RS34160,,,3720161,3720270,pos,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_858399.2,,,300,2,,,,
CDS_NC_013364.1_679910_681071_pos,NC_013364.1,ECO111_RS03270,WP_000183940.1,ybdL,679910,681071,pos,,methionine-oxo-acid transaminase,,COORDINATES: similar to AA sequence:RefSeq:NP_706456.1,2.6.1.88,ECO111_0631,301,3,,,,
CDS_NC_013364.1_681672_682893_neg,NC_013364.1,ECO111_RS03280,,,681672,682893,neg,True,phosphoadenosine phosphosulfate reductase,,COORDINATES: similar to AA sequence:RefSeq:NP_308668.1,,ECO111_0634,301,3,,,,
CDS_NC_013364.1_681071_681700_neg,NC_013364.1,ECO111_RS03275,,,681071,681700,neg,True,ParB-like nuclease domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_308667.1,,,301,3,,,,
CDS_NC_013364.1_2700394_2701617_neg,NC_013364.1,ECO111_RS14515,,wcaC,2700394,2701617,neg,True,colanic acid biosynthesis glycosyltransferase WcaC,,COORDINATES: similar to AA sequence:RefSeq:NP_310889.1,,ECO111_2776,302,2,,,,
CDS_NC_013364.1_2699202_2700420_neg,NC_013364.1,ECO111_RS14510,WP_000091407.1,wcaD,2699202,2700420,neg,,putative colanic acid polymerase WcaD,,COORDINATES: similar to AA sequence:RefSeq:NP_416560.1,,ECO111_2775,302,2,,,,
CDS_NC_013365.1_98015_98327_neg,NC_013365.1,ECO111_RS28365,,,98015,98327,neg,True,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000428546.1,,ECO111_p1-108,303,3,,,,
CDS_NC_013365.1_98382_99080_pos,NC_013365.1,ECO111_RS28370,,,98382,99080,pos,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,ECO111_p1-110,303,3,,,,
CDS_NC_013365.1_96697_97903_pos,NC_013365.1,ECO111_RS28360,WP_001089068.1,tet(B),96697,97903,pos,,tetracycline efflux MFS transporter Tet(B),,COORDINATES: similar to AA sequence:RefSeq:WP_001089064.1,,ECO111_p1-107,303,3,,,,
CDS_NC_013364.1_3718774_3718903_neg,NC_013364.1,ECO111_RS30345,,,3718774,3718903,neg,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_086558297.1,,,304,2,,,,
CDS_NC_013364.1_3717301_3718447_neg,NC_013364.1,ECO111_RS19510,WP_001358534.1,espG,3717301,3718447,neg,,type III secretion system LEE effector EspG,,COORDINATES: similar to AA sequence:RefSeq:NP_312617.2,,ECO111_3731,304,2,,,,
CDS_NC_013364.1_629838_630975_neg,NC_013364.1,ECO111_RS03060,WP_000420935.1,,629838,630975,neg,,ISAs1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000420980.1,,ECO111_0591,305,2,,,,
CDS_NC_013364.1_631125_631449_neg,NC_013364.1,ECO111_RS03065,,,631125,631449,neg,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001529584.1,,ECO111_0592,305,2,,,,
CDS_NC_013364.1_2526039_2527203_pos,NC_013364.1,ECO111_RS13330,WP_000824375.1,ompC,2526039,2527203,pos,,porin OmpC,,COORDINATES: similar to AA sequence:RefSeq:WP_001080680.1,,ECO111_2545,306,2,,,,
CDS_NC_013364.1_2527342_2527538_neg,NC_013364.1,ECO111_RS33825,,,2527342,2527538,neg,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001353128.1,,,306,2,,,,
CDS_NC_013364.1_2776879_2778016_pos,NC_013364.1,ECO111_RS14835,WP_001292774.1,,2776879,2778016,pos,,VWA domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_416625.1,,ECO111_2838,307,2,,,,
CDS_NC_013364.1_2778012_2780011_pos,NC_013364.1,ECO111_RS14840,,,2778012,2780011,pos,True,SWIM zinc finger family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708010.2,,ECO111_2839,307,2,,,,
CDS_NC_013364.1_1319440_1319701_neg,NC_013364.1,ECO111_RS30925,,,1319440,1319701,neg,True,esterase family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001390635.1,,ECO111_1273,308,3,,,,
CDS_NC_013364.1_1319717_1320415_neg,NC_013364.1,ECO111_RS06765,,,1319717,1320415,neg,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,ECO111_1274,308,3,,,,
CDS_NC_013364.1_1318174_1319299_pos,NC_013364.1,ECO111_RS06760,WP_001231525.1,,1318174,1319299,pos,,glycosyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_309397.1,,ECO111_1272,308,3,,,,
CDS_NC_013364.1_4349809_4352149_neg,NC_013364.1,ECO111_RS22735,,bcsB,4349809,4352149,neg,True,cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB,,COORDINATES: similar to AA sequence:RefSeq:NP_417989.1,,ECO111_4346,309,2,,,,
CDS_NC_013364.1_4348696_4349803_neg,NC_013364.1,ECO111_RS22730,WP_001341948.1,bcsZ,4348696,4349803,neg,,cellulase,,COORDINATES: similar to AA sequence:RefSeq:NP_312438.1,3.2.1.4,ECO111_4345,309,2,,,,
CDS_NC_013364.1_851600_851951_neg,NC_013364.1,ECO111_RS04135,,rrrD,851600,851951,neg,True,lysozyme RrrD,,COORDINATES: similar to AA sequence:RefSeq:NP_308846.1,,ECO111_0785,310,2,,,,
CDS_NC_013364.1_850510_851587_neg,NC_013364.1,ECO111_RS04130,WP_000263438.1,,850510,851587,neg,,tyrosine-type recombinase/integrase,,COORDINATES: similar to AA sequence:RefSeq:WP_000263438.1,,ECO111_0784,310,2,,,,
CDS_NC_013364.1_1707047_1708103_pos,NC_013364.1,ECO111_RS08960,WP_001299974.1,,1707047,1708103,pos,,Gfo/Idh/MocA family oxidoreductase,,COORDINATES: similar to AA sequence:RefSeq:NP_415831.1,,ECO111_1699,311,2,,,,
CDS_NC_013364.1_1708099_1710367_pos,NC_013364.1,ECO111_RS33000,,ycjT,1708099,1710367,pos,True,kojibiose phosphorylase,,COORDINATES: similar to AA sequence:RefSeq:NP_309922.1,,,311,2,,,,
CDS_NC_013364.1_3048994_3050323_pos,NC_013364.1,ECO111_RS16175,,dsdA,3048994,3050323,pos,True,D-serine ammonia-lyase,,COORDINATES: similar to AA sequence:RefSeq:NP_416867.1,,,312,3,,,,
CDS_NC_013364.1_3048758_3048977_pos,NC_013364.1,ECO111_RS16170,,,3048758,3048977,pos,True,D-serine transporter DsdX,,COORDINATES: similar to AA sequence:RefSeq:NP_416866.1,,ECO111_3100,312,3,,,,
CDS_NC_013364.1_3047520_3048579_neg,NC_013364.1,ECO111_RS16165,WP_000362340.1,,3047520,3048579,neg,,LacI family DNA-binding transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_708235.2,,ECO111_3099,312,3,,,,
CDS_NC_013364.1_1129356_1130427_pos,NC_013364.1,ECO111_RS05530,WP_001262389.1,,1129356,1130427,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001736248.1,,ECO111_1053,313,2,136.0,2.0,96.0,2.0
CDS_NC_013364.1_2576929_2578000_neg,NC_013364.1,ECO111_RS13675,WP_001262366.1,,2576929,2578000,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001736248.1,,ECO111_2610,313,2,136.0,2.0,96.0,2.0
CDS_NC_013364.1_1855176_1856675_neg,NC_013364.1,ECO111_RS09700,,ansP,1855176,1856675,neg,True,L-asparagine permease,,COORDINATES: similar to AA sequence:RefSeq:NP_310084.2,,,314,2,,,,
CDS_NC_013364.1_1854000_1855062_pos,NC_013364.1,ECO111_RS09695,WP_000550675.1,,1854000,1855062,pos,,YncE family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310083.1,,ECO111_1843,314,2,,,,
CDS_NC_013364.1_1615475_1616534_pos,NC_013364.1,ECO111_RS08455,WP_000483498.1,,1615475,1616534,pos,,site-specific DNA-methyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_309807.1,,ECO111_1597,315,3,137.0,3.0,97.0,3.0
CDS_NC_013364.1_2425702_2426761_neg,NC_013364.1,ECO111_RS12725,WP_000483505.1,,2425702,2426761,neg,,site-specific DNA-methyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_309807.1,,ECO111_2431,315,3,137.0,3.0,97.0,3.0
CDS_NC_013364.1_1452464_1453523_pos,NC_013364.1,ECO111_RS07570,WP_000935544.1,,1452464,1453523,pos,,site-specific DNA-methyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_309807.1,,ECO111_1431,315,3,137.0,3.0,97.0,3.0
CDS_NC_013364.1_4579771_4580812_neg,NC_013364.1,ECO111_RS23835,WP_000867146.1,pstS,4579771,4580812,neg,,phosphate ABC transporter substrate-binding protein PstS,,COORDINATES: similar to AA sequence:RefSeq:NP_418184.1,,ECO111_4556,316,2,,,,
CDS_NC_013364.1_4581059_4582132_neg,NC_013364.1,ECO111_RS23840,,,4581059,4582132,neg,True,fimbrial protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001685709.1,,ECO111_4558,316,2,,,,
CDS_NC_013364.1_5097929_5098871_neg,NC_013364.1,ECO111_RS26360,,,5097929,5098871,neg,True,IS630 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_011144854.1,,ECO111_5003,317,2,,,,
CDS_NC_013364.1_5087661_5097333_neg,NC_013364.1,ECO111_RS26355,WP_001239084.1,efa1,5087661,5097333,neg,,lymphostatin Efa1/LifA,,COORDINATES: similar to AA sequence:RefSeq:WP_001239084.1,,ECO111_5002,317,2,,,,
CDS_NC_013364.1_1134701_1135751_pos,NC_013364.1,ECO111_RS05590,WP_001265133.1,,1134701,1135751,pos,,DUF968 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309109.2,,ECO111_1064,318,3,138.0,3.0,98.0,3.0
CDS_NC_013364.1_2571336_2572386_neg,NC_013364.1,ECO111_RS13620,WP_001265229.1,,2571336,2572386,neg,,DUF968 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310222.2,,ECO111_2598,318,3,138.0,3.0,98.0,3.0
CDS_NC_013364.1_1612646_1613696_pos,NC_013364.1,ECO111_RS08435,WP_001344904.1,,1612646,1613696,pos,,DUF968 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310779.1,,ECO111_1593,318,3,138.0,3.0,98.0,3.0
CDS_NC_013364.1_1449914_1450970_pos,NC_013364.1,ECO111_RS07550,WP_001369253.1,,1449914,1450970,pos,,DUF968 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001265086.1,,ECO111_1427,319,2,139.0,2.0,99.0,2.0
CDS_NC_013364.1_1985357_1986413_neg,NC_013364.1,ECO111_RS10310,WP_001265289.1,,1985357,1986413,neg,,DUF968 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001265086.1,,ECO111_1959,319,2,139.0,2.0,99.0,2.0
CDS_NC_013364.1_3712726_3713716_pos,NC_013364.1,ECO111_RS19485,WP_000953030.1,nleB,3712726,3713716,pos,,type III secretion system effector arginine glycosyltransferase NleB,,COORDINATES: similar to AA sequence:RefSeq:NP_311884.1,,ECO111_3725,320,5,140.0,2.0,100.0,2.0
CDS_NC_013364.1_5101527_5103177_neg,NC_013364.1,ECO111_RS26375,,espL2,5101527,5103177,neg,True,type III secretion system effector EspL2,,COORDINATES: similar to AA sequence:RefSeq:NP_311882.1,,ECO111_5007,320,5,,,,
CDS_NC_013364.1_5099929_5100919_neg,NC_013364.1,ECO111_RS26370,WP_000953030.1,nleB,5099929,5100919,neg,,type III secretion system effector arginine glycosyltransferase NleB,,COORDINATES: similar to AA sequence:RefSeq:NP_311884.1,,ECO111_5005,320,5,140.0,2.0,100.0,2.0
CDS_NC_013364.1_5101159_5101309_neg,NC_013364.1,ECO111_RS33360,,,5101159,5101309,neg,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_086558264.1,,,320,5,,,,
CDS_NC_013364.1_5104061_5104937_neg,NC_013364.1,ECO111_RS26390,,,5104061,5104937,neg,True,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001458895.1,,ECO111_5008,320,5,,,,
CDS_NC_013364.1_2551850_2552879_neg,NC_013364.1,ECO111_RS13470,WP_000522591.1,,2551850,2552879,neg,,major capsid protein,,COORDINATES: similar to AA sequence:RefSeq:NP_706633.1,,ECO111_2571,321,2,141.0,2.0,,
CDS_NC_013364.1_866670_867699_pos,NC_013364.1,ECO111_RS04275,WP_000522630.1,,866670,867699,pos,,major capsid protein,,COORDINATES: similar to AA sequence:RefSeq:NP_706633.1,,ECO111_0809,321,2,141.0,2.0,,
CDS_NC_013364.1_430537_431512_neg,NC_013364.1,ECO111_RS02065,WP_001295337.1,hemB,430537,431512,neg,,porphobilinogen synthase,,COORDINATES: similar to AA sequence:RefSeq:NP_308450.2,4.2.1.24,ECO111_0402,322,2,,,,
CDS_NC_013364.1_432036_434242_pos,NC_013364.1,ECO111_RS34470,,,432036,434242,pos,True,autotransporter outer membrane beta-barrel domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000556401.1,,,322,2,,,,
CDS_NC_013364.1_2947285_2949269_pos,NC_013364.1,ECO111_RS15685,,arnA,2947285,2949269,pos,True,bifunctional UDP-4-amino-4-deoxy-L-arabinose formyltransferase/UDP-glucuronic acid oxidase ArnA,,COORDINATES: similar to AA sequence:RefSeq:NP_416758.1,,,323,2,,,,
CDS_NC_013364.1_2946317_2947286_pos,NC_013364.1,ECO111_RS15680,WP_000461661.1,arnC,2946317,2947286,pos,,undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase,,COORDINATES: similar to AA sequence:RefSeq:NP_416757.1,2.4.2.53,ECO111_3003,323,2,,,,
CDS_NC_013364.1_2675583_2676567_neg,NC_013364.1,ECO111_RS14390,WP_000027959.1,wzzB,2675583,2676567,neg,,LPS O-antigen chain length determinant protein WzzB,,COORDINATES: similar to AA sequence:RefSeq:WP_000027959.1,,ECO111_2751,324,2,,,,
